cluster,lsat,ugpa,zfygpa,zgpa,bar1,fulltime,fam_inc,age,gender,race1,race2,race3,race4,race5,race6,race7,race8
2.0,29.0,2.9,-0.49,-0.9,0,2.0,3.0,-50.0,0,0,0,0,0,0,0,1,0
3.0,37.0,3.0,0.53,-0.5,0,1.0,3.0,-58.0,0,0,1,0,0,0,0,0,0
4.0,36.0,2.9,-1.39,-0.82,0,2.0,3.0,-44.0,0,0,0,0,0,0,0,1,0
2.0,34.0,3.2,-0.97,-1.0,0,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,40.0,2.8,1.05,0.83,1,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
3.0,34.0,2.8,-1.83,-2.41,0,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
3.0,32.0,2.9,-0.88,-1.17,0,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
3.0,37.0,2.7,-0.12,-0.19,0,1.0,3.0,-58.0,0,0,0,0,0,0,0,1,0
2.0,30.0,2.8,-0.58,-0.73,0,2.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
3.0,26.5,3.4,-0.03,-1.44,0,1.0,2.0,-63.0,0,0,0,0,0,0,1,0,0
4.0,30.0,2.9,-0.26,-1.61,0,1.0,2.0,-62.0,0,0,0,1,0,0,0,0,0
3.0,32.5,3.0,1.49,1.04,1,1.0,3.0,-57.0,1,0,0,0,0,0,0,1,0
1.0,42.0,3.8,0.51,0.31,1,1.0,4.0,-63.0,0,0,0,0,0,0,0,1,0
3.0,26.0,2.6,-1.26,-1.54,0,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
4.0,46.0,3.8,-0.73,-0.58,1,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
2.0,28.0,3.6,-1.16,-1.05,0,1.0,3.0,-49.0,1,0,0,0,0,0,0,1,0
4.0,41.0,3.1,-0.71,-1.94,1,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
2.0,30.0,2.9,0.07,0.95,0,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,29.0,2.9,-0.82,-0.89,0,1.0,3.0,-57.0,1,0,0,0,1,0,0,0,0
4.0,41.0,3.5,0.75,1.27,1,1.0,5.0,-62.0,1,0,0,0,0,0,0,1,0
5.0,48.0,3.6,-0.56,-0.12,1,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,37.0,3.1,0.57,0.3,0,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1.0,31.5,2.2,-0.51,-0.57,0,1.0,2.0,-55.0,0,0,0,1,0,0,0,0,0
1.0,34.0,3.5,0.35,-0.23,0,1.0,2.0,-57.0,0,0,0,0,0,0,0,1,0
4.0,38.0,3.7,-0.65,-0.22,1,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1.0,41.0,2.7,0.15,0.01,1,1.0,4.0,-65.0,0,0,0,0,0,0,1,0,0
2.0,23.0,2.1,-1.52,-1.84,0,1.0,3.0,-58.0,0,0,0,1,0,0,0,0,0
3.0,35.0,3.3,-0.57,-1.24,0,1.0,3.0,-53.0,1,0,0,0,0,0,0,1,0
4.0,37.0,3.2,0.05,-1.25,1,1.0,4.0,-67.0,0,0,0,0,0,0,1,0,0
3.0,32.0,3.0,-1.17,-1.76,0,1.0,3.0,-61.0,1,0,0,0,0,0,1,0,0
3.0,24.0,3.3,-1.57,-0.71,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
2.0,32.0,2.4,-0.8,-1.02,0,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
4.0,39.0,3.1,-0.01,0.21,1,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,37.5,3.5,0.29,-0.14,1,2.0,3.0,-56.0,1,0,0,0,0,0,0,1,0
3.0,33.0,3.2,0.35,-0.73,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,37.0,3.3,0.6,0.1,0,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1.0,37.0,3.6,-0.53,-0.98,0,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1.0,48.0,3.0,0.62,1.0,1,1.0,3.0,-52.0,0,0,0,0,0,0,0,1,0
4.0,36.0,2.7,-1.11,-0.96,0,2.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1.0,47.0,3.9,0.34,0.49,1,2.0,2.0,-49.0,1,0,0,0,0,0,0,1,0
2.0,31.0,3.9,-0.05,-0.23,1,2.0,1.0,-55.0,1,0,0,0,0,0,0,1,0
1.0,29.0,2.6,-1.17,-1.25,0,1.0,1.0,-47.0,1,0,0,0,0,1,0,0,0
2.0,37.0,3.1,0.63,0.69,1,1.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
3.0,29.0,3.3,-1.21,-1.27,0,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
4.0,37.0,3.1,-0.1,0.52,0,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
3.0,39.0,3.4,-0.23,0.63,1,1.0,2.0,-62.0,0,0,0,0,0,0,0,1,0
4.0,44.0,2.6,-0.85,-1.55,0,2.0,5.0,-55.0,0,0,1,0,0,0,0,0,0
3.0,34.0,3.3,-0.03,-0.28,1,1.0,3.0,-49.0,0,0,0,0,0,0,0,1,0
2.0,34.0,3.2,-0.46,-0.81,0,2.0,3.0,-52.0,1,0,0,0,0,0,0,1,0
4.0,33.5,3.3,-0.23,0.11,1,1.0,4.0,-55.0,1,0,0,0,0,0,0,1,0
3.0,40.0,3.7,-0.7,-0.87,1,1.0,4.0,-65.0,0,0,0,0,0,0,0,1,0
1.0,30.0,2.9,-1.71,-2.1,0,1.0,3.0,-67.0,1,0,0,1,0,0,0,0,0
4.0,36.0,3.2,-0.54,0.14,1,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,37.0,2.6,-1.5,-1.24,0,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
5.0,27.7,2.4,-1.7,-0.9,0,1.0,3.0,-61.0,0,0,0,1,0,0,0,0,0
5.0,39.5,3.5,-1.28,0.07,1,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
3.0,36.0,3.8,1.04,1.09,1,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
2.0,35.0,2.2,-0.58,-1.34,0,1.0,4.0,-56.0,1,0,0,0,0,0,0,1,0
3.0,39.0,3.4,0.75,0.8,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,38.0,3.1,0.66,0.36,1,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,27.5,2.8,-0.22,-0.18,1,1.0,3.0,-60.0,0,0,0,1,0,0,0,0,0
4.0,39.5,3.0,-1.32,-1.64,0,1.0,5.0,-51.0,1,0,0,0,0,0,0,1,0
1.0,40.0,3.8,0.99,1.14,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
6.0,24.0,2.1,-0.38,-0.79,0,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
4.0,38.0,3.5,-0.07,-0.24,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
3.0,37.0,2.7,-0.85,-0.63,1,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1.0,48.0,3.2,0.76,0.75,1,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
3.0,26.0,2.9,0.65,0.23,0,2.0,3.0,-56.0,0,0,0,0,0,0,1,0,0
1.0,35.0,3.5,-1.87,-1.34,1,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1.0,36.0,3.5,-2.86,-1.41,0,1.0,1.0,-68.0,1,0,1,0,0,0,0,0,0
3.0,37.0,3.0,0.86,0.31,1,1.0,5.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,31.0,2.7,-1.63,-1.57,0,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,36.0,3.1,0.39,0.6,1,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
2.0,32.0,2.5,-0.86,-0.45,0,2.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
1.0,42.0,2.8,-1.1,-1.19,0,1.0,2.0,-53.0,0,0,0,1,0,0,0,0,0
3.0,33.0,2.8,-0.06,-0.72,0,2.0,3.0,-60.0,0,0,0,1,0,0,0,0,0
3.0,27.5,3.3,0.4,-0.41,1,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
2.0,27.0,2.4,-0.99,-1.97,0,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
4.0,39.0,3.5,-0.26,0.01,0,2.0,3.0,-47.0,1,0,0,0,0,0,0,1,0
1.0,36.0,3.2,0.53,-0.2,1,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
2.0,28.0,3.1,0.83,0.89,0,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1.0,26.0,2.5,-3.01,-2.97,0,1.0,3.0,-59.0,0,0,0,1,0,0,0,0,0
3.0,36.0,2.8,-1.07,-1.5,1,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,30.7,2.6,-0.78,-1.38,0,2.0,4.0,-55.0,0,0,0,0,0,0,0,1,0
1.0,30.0,2.6,-0.5,-1.08,1,1.0,2.0,-52.0,0,1,0,0,0,0,0,0,0
3.0,47.0,3.6,0.95,0.79,1,1.0,2.0,-47.0,1,0,0,0,0,0,0,1,0
1.0,41.0,3.4,1.28,0.6,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1.0,43.0,3.5,0.42,0.7,1,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
1.0,43.0,2.9,-0.69,-1.56,0,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1.0,20.0,3.3,-1.05,-0.83,0,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
4.0,40.0,3.6,-1.37,-1.63,0,1.0,3.0,-67.0,1,0,1,0,0,0,0,0,0
1.0,26.0,2.6,-1.14,-1.76,0,2.0,3.0,-55.0,0,0,0,1,0,0,0,0,0
4.0,48.0,3.3,-0.06,0.59,1,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
6.0,27.0,2.3,-0.25,-0.75,0,1.0,3.0,-49.0,0,0,0,1,0,0,0,0,0
3.0,33.5,2.5,-0.91,-1.93,0,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
4.0,39.0,2.9,0.27,0.03,0,1.0,3.0,-55.0,1,0,0,0,0,0,0,1,0
1.0,21.0,3.5,-1.75,-1.85,1,1.0,2.0,-62.0,0,0,0,1,0,0,0,0,0
2.0,33.0,3.5,-1.07,-0.93,1,1.0,2.0,-36.0,1,0,0,0,0,0,0,1,0
3.0,32.0,2.7,0.25,-0.42,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,33.0,3.2,-0.69,-0.69,1,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
5.0,42.0,3.5,1.44,1.29,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1.0,43.0,2.8,-0.59,-1.0,1,1.0,4.0,-55.0,0,0,0,0,0,0,0,1,0
3.0,33.0,3.1,0.61,-0.23,0,1.0,3.0,-65.0,1,0,0,0,0,0,0,1,0
4.0,42.0,3.5,1.28,1.28,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,0,1
3.0,35.0,3.4,0.83,0.29,1,2.0,3.0,-65.0,1,0,0,0,0,0,0,1,0
3.0,33.0,3.0,0.01,0.25,0,2.0,3.0,-61.0,0,0,1,0,0,0,0,0,0
2.0,29.0,3.4,-0.17,-0.79,0,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
5.0,39.0,3.7,-0.11,-0.45,1,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
3.0,29.0,3.7,-0.43,-0.68,0,1.0,3.0,-53.0,1,0,0,0,0,0,0,1,0
4.0,45.0,3.4,0.17,0.44,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,28.0,3.2,-0.83,-0.78,0,1.0,3.0,-61.0,0,0,0,0,1,0,0,0,0
1.0,32.5,2.7,-0.86,-0.83,1,1.0,4.0,-44.0,1,0,0,0,0,0,0,1,0
3.0,37.0,2.9,-1.51,-1.58,0,1.0,3.0,-41.0,1,0,0,0,0,0,0,1,0
2.0,33.0,3.1,-0.99,-0.28,0,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
2.0,37.0,3.0,0.76,0.25,0,2.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1.0,34.0,3.1,0.88,-0.41,1,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
4.0,38.5,3.4,-0.97,-1.55,0,1.0,4.0,-57.0,1,0,0,0,0,0,0,1,0
1.0,34.0,2.9,-1.28,-1.58,0,1.0,3.0,-37.0,1,0,0,0,0,0,0,1,0
4.0,27.0,4.0,0.39,0.68,1,2.0,2.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,34.0,2.7,-1.92,-1.29,0,2.0,4.0,-48.0,1,0,0,0,0,0,0,1,0
1.0,42.0,3.7,0.9,1.01,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
2.0,34.0,2.7,0.58,-0.21,1,2.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
1.0,36.0,3.2,0.47,0.3,1,1.0,4.0,-65.0,0,0,0,0,0,0,0,1,0
3.0,36.5,2.6,-0.58,-0.81,0,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
5.0,35.0,2.9,-1.28,-1.22,0,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
4.0,39.0,3.2,-0.76,-0.71,0,1.0,4.0,-62.0,1,0,1,0,0,0,0,0,0
2.0,33.0,2.9,0.14,-1.2,0,2.0,3.0,-57.0,0,0,0,0,0,0,0,1,0
5.0,44.0,3.5,0.35,0.43,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
4.0,32.5,3.1,0.16,-0.56,0,2.0,4.0,-66.0,0,0,0,0,0,0,0,1,0
3.0,30.0,2.5,-1.51,-1.7,0,1.0,4.0,-47.0,1,0,0,0,0,0,0,1,0
3.0,37.0,3.1,-1.79,-1.65,0,1.0,4.0,-52.0,0,0,0,0,0,0,0,1,0
2.0,32.0,3.1,-1.96,-1.18,0,1.0,2.0,-57.0,0,0,0,0,0,0,0,1,0
1.0,42.0,3.6,0.94,0.7,1,1.0,2.0,-64.0,1,0,0,0,0,0,0,1,0
3.0,34.0,3.4,-0.29,0.1,1,1.0,2.0,-62.0,0,0,0,1,0,0,0,0,0
3.0,37.0,3.3,-0.25,-0.5,0,1.0,4.0,-62.0,1,0,0,0,0,0,1,0,0
1.0,31.0,3.8,-0.03,-0.61,1,1.0,2.0,-63.0,0,0,0,0,0,0,0,1,0
3.0,35.5,3.4,0.75,0.11,1,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
1.0,40.0,2.5,-0.78,-0.78,1,1.0,1.0,-62.0,0,0,0,1,0,0,0,0,0
3.0,40.0,3.4,1.88,0.71,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,36.5,3.0,-0.72,-1.5,0,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
3.0,31.0,2.7,-0.68,-0.92,0,1.0,4.0,-60.0,1,0,1,0,0,0,0,0,0
2.0,33.5,2.8,0.16,-0.4,1,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
4.0,38.0,2.7,0.04,-0.58,0,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
2.0,31.0,2.1,0.04,-0.3,0,2.0,4.0,-49.0,0,0,0,0,0,0,0,1,0
3.0,43.0,3.2,1.1,1.23,1,1.0,3.0,-54.0,0,0,0,0,0,0,0,1,0
1.0,38.0,3.6,-0.05,0.1,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
4.0,39.0,3.0,0.93,0.81,1,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
4.0,32.0,3.9,0.13,0.54,1,1.0,4.0,-60.0,1,0,0,0,0,0,0,0,1
1.0,42.0,3.6,0.02,0.52,0,1.0,5.0,-53.0,0,0,0,0,0,0,0,1,0
2.0,30.5,3.1,-0.18,-0.14,1,1.0,5.0,-59.0,0,0,0,0,0,0,0,1,0
3.0,39.0,2.8,0.28,-0.26,0,1.0,3.0,-40.0,0,0,0,0,0,0,0,1,0
1.0,40.0,2.8,0.4,0.32,1,1.0,3.0,-59.0,0,0,1,0,0,0,0,0,0
1.0,32.0,2.9,-1.68,-1.28,0,1.0,3.0,-63.0,0,0,0,0,1,0,0,0,0
3.0,31.0,3.2,0.65,0.65,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1.0,42.0,3.2,0.78,0.64,1,1.0,3.0,-63.0,1,0,0,0,0,0,0,1,0
1.0,42.0,3.0,-1.53,-1.7,0,1.0,3.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,40.0,3.1,1.17,1.0,1,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
1.0,44.0,3.8,2.16,2.19,1,2.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
2.0,36.0,3.1,0.15,-0.03,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,41.0,2.3,0.01,-0.49,0,1.0,5.0,-56.0,1,0,0,0,0,0,0,1,0
3.0,33.0,3.5,-0.05,-0.16,0,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
5.0,43.0,3.5,-0.85,-0.35,1,1.0,2.0,-55.0,1,0,0,0,0,0,0,1,0
1.0,22.5,3.3,-2.11,-2.15,0,1.0,1.0,-60.0,1,0,0,1,0,0,0,0,0
3.0,33.0,2.8,0.67,0.54,1,1.0,3.0,-50.0,0,0,0,0,0,0,0,1,0
2.0,28.5,3.1,0.7,-0.6,1,1.0,3.0,-65.0,1,0,0,0,0,0,0,1,0
4.0,41.0,3.2,-0.38,-1.11,0,1.0,3.0,-67.0,1,0,0,0,0,0,0,1,0
3.0,35.0,3.3,-0.52,-0.8,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
4.0,31.0,3.1,-1.31,-1.6,0,1.0,2.0,-44.0,0,0,0,0,0,0,1,0,0
3.0,40.0,2.0,1.71,0.46,1,1.0,5.0,-58.0,0,0,1,0,0,0,0,0,0
3.0,41.0,2.4,-1.09,-1.81,0,1.0,3.0,-39.0,0,0,0,0,0,0,0,1,0
3.0,36.0,2.8,-1.98,-1.97,1,1.0,4.0,-62.0,0,0,0,0,0,0,1,0,0
3.0,34.0,3.7,0.22,0.09,0,1.0,3.0,-55.0,0,0,0,0,0,0,0,1,0
4.0,48.0,4.0,0.14,0.26,1,1.0,4.0,-53.0,0,0,0,0,0,0,0,1,0
1.0,33.0,3.7,0.39,0.58,1,1.0,3.0,-44.0,1,0,0,0,0,0,0,1,0
3.0,36.0,2.7,0.05,-0.53,0,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,32.0,2.9,0.47,0.33,1,1.0,4.0,-66.0,1,0,0,0,0,0,0,1,0
3.0,41.0,2.5,-0.89,-1.46,0,1.0,3.0,-61.0,0,0,0,0,0,0,0,0,1
3.0,32.5,3.6,-0.21,-0.63,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
6.0,28.0,2.8,-0.42,0.19,0,1.0,3.0,-41.0,0,0,0,0,0,1,0,0,0
1.0,42.0,3.0,-0.42,-0.08,1,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
2.0,26.0,3.6,0.7,0.44,1,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,37.0,3.0,1.28,1.0,1,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
1.0,41.0,2.8,-0.55,-0.35,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,33.0,3.0,-1.02,0.0,0,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
4.0,35.5,3.5,-0.74,-0.86,1,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
3.0,39.0,3.5,-0.35,-0.18,1,1.0,3.0,-67.0,0,0,0,0,0,0,0,1,0
3.0,44.0,2.1,0.36,0.94,1,2.0,4.0,-52.0,0,0,0,0,0,0,0,1,0
1.0,33.0,2.4,1.1,1.58,1,1.0,3.0,-58.0,0,0,0,1,0,0,0,0,0
3.0,30.0,2.8,-0.79,-1.2,0,1.0,5.0,-61.0,0,0,0,0,0,0,0,1,0
4.0,33.0,3.5,-0.54,-0.2,0,1.0,4.0,-61.0,1,0,0,0,0,0,0,1,0
1.0,43.0,3.5,2.32,2.13,1,1.0,3.0,-53.0,1,0,0,0,0,0,0,0,1
1.0,36.0,3.4,1.16,1.12,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
2.0,35.0,2.7,0.52,0.35,1,1.0,2.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,26.0,3.5,-1.07,-1.3,0,1.0,2.0,-62.0,0,0,0,0,0,0,1,0,0
3.0,28.5,2.1,-1.88,-2.39,0,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
3.0,38.0,3.4,-0.21,-0.55,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,36.0,3.5,0.83,1.14,1,1.0,4.0,-57.0,0,0,0,0,0,0,0,1,0
3.0,32.5,2.8,-0.45,-0.15,0,1.0,4.0,-58.0,0,0,0,0,0,0,0,1,0
1.0,42.0,3.3,1.39,0.68,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
1.0,41.0,3.2,-0.7,-0.68,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
2.0,32.0,2.5,-1.41,-1.19,1,2.0,2.0,-60.0,0,0,0,0,0,0,0,1,0
1.0,32.0,3.2,-1.5,1.68,0,2.0,3.0,-47.0,0,0,0,0,0,0,1,0,0
1.0,33.0,3.8,-0.99,-0.6,0,1.0,2.0,-60.0,1,0,0,0,0,0,0,1,0
1.0,30.0,3.1,-1.74,-1.71,0,1.0,3.0,-62.0,0,0,0,0,1,0,0,0,0
1.0,42.0,2.9,-1.33,-1.38,0,1.0,4.0,-45.0,1,0,0,0,0,0,0,1,0
3.0,33.5,3.6,-0.73,-0.78,1,1.0,4.0,-66.0,0,0,0,0,0,0,0,1,0
3.0,38.0,2.7,-1.33,-2.04,0,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
6.0,33.0,2.5,-0.58,0.08,0,1.0,3.0,-59.0,1,0,0,0,0,0,0,1,0
3.0,28.0,3.0,0.66,-0.07,1,1.0,2.0,-50.0,0,0,0,0,1,0,0,0,0
3.0,18.0,2.6,-2.1,-2.09,0,1.0,1.0,-55.0,0,0,0,1,0,0,0,0,0
1.0,41.0,2.7,-0.03,0.67,1,1.0,4.0,-57.0,1,0,0,1,0,0,0,0,0
1.0,31.0,3.2,-0.6,-0.66,0,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
4.0,39.0,3.0,-0.25,-0.4,0,1.0,3.0,-46.0,0,0,0,0,0,0,0,1,0
2.0,34.0,3.9,-0.34,-0.95,0,1.0,3.0,-50.0,0,1,0,0,0,0,0,0,0
3.0,25.5,2.4,-0.8,-0.64,0,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
1.0,28.0,2.7,-1.22,-1.37,0,1.0,2.0,-57.0,0,0,0,0,0,0,1,0,0
3.0,26.0,2.1,-1.28,-1.68,0,2.0,3.0,-61.0,0,0,0,1,0,0,0,0,0
3.0,35.0,3.1,0.99,1.37,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
4.0,36.0,3.1,-0.54,-0.09,1,2.0,3.0,-45.0,0,0,0,0,0,0,0,1,0
1.0,32.0,2.1,-1.12,-0.91,1,1.0,3.0,-61.0,1,0,0,1,0,0,0,0,0
3.0,39.0,3.9,1.21,1.53,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,24.0,2.8,-1.82,-1.25,0,1.0,3.0,-58.0,1,0,0,1,0,0,0,0,0
1.0,27.0,2.7,-1.02,-1.14,1,1.0,2.0,-61.0,0,0,0,1,0,0,0,0,0
1.0,38.0,4.0,1.43,1.1,1,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1.0,36.0,2.2,-1.06,-1.85,0,1.0,1.0,-56.0,0,0,0,1,0,0,0,0,0
3.0,36.0,3.7,1.04,1.71,1,1.0,2.0,-58.0,1,0,0,0,0,0,0,1,0
2.0,37.0,2.7,-0.63,-1.43,0,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
1.0,31.0,3.6,-0.21,0.27,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
3.0,37.0,3.2,-0.32,-0.9,0,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,34.5,3.3,0.77,0.32,1,1.0,4.0,-65.0,1,0,0,0,0,0,0,1,0
3.0,33.0,3.5,0.17,1.07,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
5.0,39.0,3.5,-0.13,-0.71,1,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
2.0,35.0,3.3,0.9,0.97,1,1.0,2.0,-60.0,1,0,0,0,0,0,0,1,0
3.0,27.0,3.3,-0.03,-1.75,0,1.0,4.0,-62.0,0,0,0,0,0,0,0,0,1
3.0,35.0,3.6,-1.79,-1.12,0,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
5.0,41.0,3.5,0.52,0.41,1,1.0,3.0,-66.0,0,0,0,0,0,0,0,1,0
1.0,33.0,2.6,-0.47,-0.49,0,1.0,4.0,-62.0,0,1,0,0,0,0,0,0,0
2.0,34.0,3.4,0.09,0.19,0,1.0,3.0,-49.0,0,0,0,0,0,0,0,1,0
3.0,34.0,3.6,0.13,0.79,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,42.0,3.5,-0.86,-2.02,0,1.0,4.0,-59.0,0,0,0,0,0,0,0,1,0
1.0,34.0,2.7,0.43,-0.98,0,1.0,3.0,-65.0,0,0,0,1,0,0,0,0,0
4.0,45.0,2.6,-1.04,-0.03,0,2.0,3.0,-48.0,0,0,0,0,0,0,0,1,0
1.0,35.0,3.1,-1.17,-1.13,0,1.0,3.0,-56.0,0,0,0,0,0,0,0,1,0
4.0,26.0,2.7,-0.54,-1.08,0,2.0,3.0,-53.0,1,0,0,1,0,0,0,0,0
3.0,16.5,2.9,-0.6,-1.32,0,2.0,3.0,-59.0,1,0,0,0,0,1,0,0,0
3.0,31.0,4.0,-1.44,-1.65,1,1.0,3.0,-21.0,0,0,0,0,0,0,0,1,0
3.0,28.5,2.4,-0.86,-1.53,0,1.0,5.0,-58.0,1,0,0,0,0,0,0,1,0
2.0,31.0,3.0,-0.29,-0.63,0,1.0,4.0,-60.0,1,0,1,0,0,0,0,0,0
3.0,30.0,2.4,-0.74,-0.79,0,2.0,4.0,-50.0,0,0,0,0,0,0,0,1,0
1.0,42.0,2.5,-1.62,-2.29,0,1.0,4.0,-62.0,0,0,0,1,0,0,0,0,0
4.0,36.0,2.6,-1.07,-0.97,0,1.0,4.0,-48.0,1,0,0,0,0,0,0,1,0
3.0,30.0,3.4,-0.51,-1.54,0,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
3.0,32.5,2.5,-1.24,-1.51,0,1.0,3.0,-62.0,1,0,0,1,0,0,0,0,0
3.0,26.0,2.8,-0.4,-1.42,0,1.0,2.0,-59.0,1,0,0,1,0,0,0,0,0
5.0,42.0,3.7,-1.54,-1.42,0,1.0,2.0,-62.0,0,0,0,0,0,0,0,1,0
3.0,24.5,2.9,-2.1,-2.48,0,1.0,3.0,-59.0,0,0,0,0,0,0,1,0,0
