,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
882,0.07,0.48,0.03,0.86,0.35,0.12,0.42,0.47,0.29,0.13,0.08,1.0,0.79,0.83,0.17,0.67,0.15,0.12,0.32,0.74,0.68,0.66,0.51,0.34,0.54,0.6,0.65,0.01,0.05,0.05,0.09,0.6,0.14,0.82,0.36,0.33,0.16,0.64,0.44,0.37,0.48,0.47,0.48,0.8,0.83,0.85,0.7,0.49,0.58,0.0,0.05,0.03,0.24,0.27,0.34,0.35,0.13,0.13,0.14,0.13,0.85,0.05,0.13,0.14,0.53,0.59,0.36,0.69,0.08,0.33,0.5,0.04,0.84,0.65,0.03,0.12,0.79,0.01,0.04,0.84,0.81,0.81,0.85,0.77,0.93,0.8,0.52,0.78,0.17,0.0,0.0,0.22,0.5,0.36,0.4,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.26,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,0.04,0.36,0.37,0.53,0.03,0.03,0.4,0.41,0.26,0.61,0.0,0.0,0.13,0.24,0.33,0.3,0.68,0.57,0.59,0.16,0.18,0.22,0.18,0.13,0.15,0.12,0.25,0.07,0.6,0.39,0.54,0.24,0.38,0.28,0.39,0.51,0.51,0.32,0.68,0.27,0.68,0.71,0.42,0.45,0.46,0.46,0.47,0.4,0.42,0.03,0.35,0.0,0.34,0.42,0.41,0.47,0.02,0.03,0.02,0.02,0.95,0.03,0.22,0.19,0.36,0.35,0.4,0.55,0.12,0.56,0.0,0.14,0.37,0.56,0.29,0.7,0.42,0.66,0.24,0.04,0.04,0.05,0.09,0.13,0.13,0.13,0.57,0.35,0.47,0.04,0.0,0.03,0.72,0.52,0.74,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
884,0.02,0.33,0.07,0.93,0.03,0.01,0.4,0.49,0.32,0.48,0.03,1.0,0.23,0.55,0.28,0.46,0.51,0.22,0.58,0.25,0.24,0.23,0.24,0.1,0.08,0.19,0.14,0.02,0.24,0.33,0.43,0.14,0.35,0.5,0.47,0.26,0.55,0.23,0.67,0.32,0.72,0.73,0.37,0.55,0.57,0.63,0.61,0.68,0.66,0.0,0.11,0.0,0.42,0.58,0.52,0.44,0.03,0.03,0.03,0.02,0.97,0.04,0.12,0.11,0.33,0.43,0.24,0.52,0.07,0.55,0.0,0.02,0.78,0.47,0.18,0.26,0.56,0.25,0.07,0.09,0.07,0.06,0.23,0.23,0.23,0.23,0.42,0.18,0.32,0.01,0.0,0.02,0.46,0.56,0.58,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.19,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,0.11,0.52,0.02,0.6,0.2,0.72,0.42,0.51,0.35,0.44,0.12,1.0,0.43,0.59,0.19,0.46,0.45,0.3,0.52,0.45,0.44,0.49,0.4,0.24,0.4,0.33,0.42,0.05,0.19,0.26,0.34,0.33,0.27,0.51,0.47,0.41,0.4,0.44,0.46,0.49,0.56,0.54,0.54,0.59,0.55,0.67,0.54,0.43,0.39,0.04,0.28,0.08,0.34,0.42,0.44,0.51,0.38,0.41,0.4,0.42,0.51,0.38,0.4,0.37,0.53,0.52,0.54,0.47,0.46,0.59,0.0,0.06,0.87,0.48,0.15,0.26,0.35,0.15,0.2,0.55,0.56,0.6,0.58,0.56,0.64,0.55,0.61,0.63,0.14,0.04,0.0,0.47,0.57,0.53,0.83,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.52,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,0.14,0.72,0.17,0.39,1.0,0.64,0.48,0.55,0.37,0.26,0.15,1.0,0.51,0.74,0.2,0.4,0.31,0.37,0.41,0.47,0.37,0.41,0.36,0.31,0.32,0.36,0.45,0.07,0.19,0.22,0.32,0.32,0.28,0.59,0.41,0.33,0.37,0.39,0.43,0.5,0.55,0.51,0.76,0.64,0.6,0.75,0.62,0.48,0.44,0.06,0.29,0.16,0.35,0.41,0.5,0.56,0.61,0.63,0.71,0.72,0.33,0.37,0.64,0.65,0.79,0.78,0.74,0.6,0.61,0.42,0.5,0.05,0.9,0.6,0.12,0.16,0.52,0.11,0.17,0.55,0.54,0.51,0.72,0.67,0.74,0.67,0.67,0.7,0.19,0.0,0.0,0.75,0.48,0.5,0.81,0.74,0.01,0.08,0.98,0.1,0.05,0.19,0.66,0.08,0.36,0.4,0.09,0.19,0.0,0.19,0.04,0.29,0.75,0.04,0.5,0.17,0.04,0.03,0.7,0.5,1.0,0.14,0.0
887,0.01,0.28,0.01,0.99,0.02,0.01,0.24,0.3,0.2,0.78,0.02,1.0,0.37,0.36,0.13,0.81,0.71,0.1,0.83,0.42,0.44,0.42,0.52,0.09,0.15,0.02,0.91,0.01,0.16,0.14,0.21,0.47,0.22,0.37,0.21,0.56,0.17,0.56,0.31,0.31,0.29,0.31,0.32,0.8,0.84,0.75,0.65,0.52,0.4,0.0,0.04,0.0,0.14,0.2,0.22,0.19,0.02,0.02,0.02,0.02,0.94,0.01,0.09,0.09,0.29,0.39,0.06,0.75,0.01,0.42,0.5,0.01,0.91,0.67,0.12,0.22,0.31,0.07,0.0,0.16,0.14,0.14,0.27,0.28,0.45,0.22,0.49,0.34,0.44,0.0,0.0,0.05,0.91,0.84,0.93,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.37,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,0.02,0.49,0.01,0.93,0.22,0.05,0.37,0.31,0.21,0.56,0.03,1.0,0.61,0.53,0.18,0.83,0.65,0.03,0.66,0.57,0.56,0.52,0.51,0.0,0.95,0.59,0.53,0.0,0.02,0.17,0.19,0.54,0.12,0.5,0.45,0.6,0.14,0.73,0.13,0.28,0.15,0.14,0.49,0.94,0.95,0.98,0.84,0.55,0.47,0.0,0.03,0.01,0.1,0.09,0.1,0.16,0.04,0.03,0.03,0.05,0.83,0.08,0.17,0.19,0.53,0.54,0.19,0.94,0.02,0.21,0.5,0.01,0.94,0.9,0.0,0.36,0.56,0.01,0.0,0.23,0.23,0.25,0.46,0.41,0.41,0.45,0.32,0.18,0.28,0.0,0.0,0.18,0.54,0.78,0.79,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.22,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,0.06,0.46,0.02,0.88,0.2,0.2,0.36,0.41,0.22,0.34,0.07,1.0,0.47,0.6,0.12,0.54,0.37,0.34,0.51,0.47,0.42,0.4,0.95,0.21,0.42,0.4,0.5,0.03,0.17,0.14,0.2,0.38,0.29,0.57,0.23,0.32,0.27,0.49,0.57,0.28,0.61,0.62,0.46,0.65,0.68,0.72,0.55,0.52,0.57,0.01,0.14,0.02,0.25,0.34,0.36,0.44,0.11,0.13,0.13,0.15,0.84,0.12,0.19,0.19,0.49,0.51,0.45,0.6,0.17,0.45,0.5,0.06,0.74,0.59,0.12,0.2,0.83,0.16,0.18,0.36,0.4,0.41,0.45,0.49,0.58,0.5,0.64,0.66,0.19,0.08,0.03,0.19,0.56,0.27,0.16,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,0.07,0.23,0.06,0.81,0.51,0.05,0.26,0.53,0.33,0.46,0.09,1.0,0.56,0.56,0.27,0.75,0.4,0.18,0.28,0.7,0.82,0.86,0.5,0.09,0.39,0.24,0.42,0.04,0.22,0.1,0.09,1.0,0.27,0.59,0.14,1.0,0.06,1.0,0.29,0.74,0.36,0.35,0.33,0.67,0.72,0.84,0.49,0.52,0.59,0.01,0.15,0.08,0.67,0.64,0.62,0.61,1.0,0.84,0.74,0.67,0.62,0.2,0.19,0.12,0.21,0.36,0.18,0.34,0.1,0.7,0.0,0.05,0.87,0.29,0.05,0.4,0.0,0.03,0.07,0.95,1.0,1.0,0.52,0.62,0.95,0.59,0.39,0.54,0.61,0.01,0.0,0.64,0.38,0.51,0.3,0.33,0.02,0.24,0.97,0.27,0.02,0.15,0.21,0.24,0.8,0.94,0.09,0.0,0.0,0.06,0.01,0.43,0.04,0.02,0.67,1.0,0.02,0.01,0.67,0.0,0.29,0.14,0.0
891,0.01,0.47,0.05,0.9,0.24,0.02,0.39,0.4,0.24,0.32,0.02,0.96,0.61,0.72,0.19,0.75,0.36,0.09,0.36,0.64,0.49,0.48,0.44,0.88,0.3,0.21,0.37,0.0,0.06,0.12,0.19,0.59,0.1,0.71,0.71,0.36,0.27,0.64,0.28,0.35,0.34,0.32,0.59,0.85,0.88,0.96,0.73,0.4,0.55,0.0,0.1,0.0,0.33,0.29,0.41,0.37,0.11,0.09,0.11,0.09,0.89,0.08,0.23,0.22,0.52,0.65,0.21,0.74,0.04,0.35,0.5,0.01,0.89,0.65,0.08,0.16,0.75,0.02,0.13,0.37,0.41,0.41,0.3,0.51,0.56,0.53,0.49,0.48,0.32,0.0,0.0,0.14,0.72,0.58,0.65,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,0.0,0.66,0.01,0.98,0.04,0.01,0.49,0.44,0.29,0.25,0.02,1.0,0.58,0.76,0.27,0.63,0.31,0.11,0.43,0.54,0.42,0.41,0.37,0.09,0.0,0.15,0.45,0.0,0.06,0.11,0.19,0.34,0.14,0.67,0.27,0.3,0.19,0.49,0.19,0.24,0.3,0.26,0.58,0.86,0.88,0.87,0.84,0.31,0.57,0.0,0.05,0.0,0.45,0.75,0.67,0.57,0.05,0.07,0.06,0.04,0.96,0.01,0.16,0.2,0.7,0.66,0.69,0.83,0.03,0.07,0.5,0.01,0.78,0.84,0.0,0.22,0.81,0.03,0.21,0.24,0.21,0.2,0.51,0.45,0.49,0.52,0.51,0.47,0.37,0.0,0.0,0.04,0.5,0.59,0.53,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,0.01,0.55,0.01,0.96,0.11,0.0,1.0,1.0,1.0,0.3,0.0,0.0,0.14,0.66,1.0,0.58,0.39,0.17,0.36,0.25,0.16,0.15,0.12,0.09,0.23,0.15,0.13,0.03,0.61,0.34,0.25,0.56,0.2,0.49,0.32,0.73,0.42,0.41,0.13,1.0,0.19,0.17,0.39,0.72,0.78,0.61,0.74,0.74,0.67,0.0,0.14,0.0,0.54,0.81,0.79,0.74,0.09,0.12,0.11,0.09,0.93,0.04,0.12,0.1,0.31,0.47,0.22,0.42,0.08,0.63,0.0,0.02,0.8,0.36,0.05,0.6,0.63,0.15,0.16,0.1,0.09,0.08,0.13,0.18,0.18,0.13,0.67,0.23,0.21,0.0,0.0,0.07,0.61,0.2,0.16,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,0.03,0.52,0.2,0.83,0.04,0.01,0.88,0.85,0.85,0.35,0.0,0.0,0.18,0.57,0.37,0.42,0.45,0.26,0.4,0.25,0.18,0.19,0.15,0.2,0.18,0.38,0.12,0.03,0.44,0.39,0.4,0.44,0.44,0.43,0.4,0.64,0.41,0.43,0.33,0.66,0.35,0.36,0.4,0.64,0.65,0.66,0.67,0.69,0.67,0.01,0.22,0.0,0.24,0.19,0.58,0.62,0.02,0.01,0.04,0.04,0.96,0.03,0.13,0.12,0.37,0.45,0.31,0.48,0.09,0.52,0.5,0.04,0.73,0.45,0.04,0.3,0.75,0.37,0.16,0.11,0.11,0.11,0.13,0.17,0.18,0.2,0.63,0.31,0.4,0.0,0.0,0.03,0.71,0.31,0.34,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,0.01,0.36,0.15,0.83,0.16,0.03,0.23,0.57,0.21,0.06,0.02,0.99,0.52,0.95,0.41,0.66,0.06,0.07,0.23,0.56,0.5,0.52,0.25,0.29,0.35,0.83,0.66,0.0,0.1,0.08,0.1,0.8,0.12,0.83,0.77,0.31,0.11,0.93,0.45,0.29,0.41,0.43,0.4,0.82,0.85,0.91,0.64,0.37,0.36,0.0,0.16,0.0,0.36,0.39,0.45,0.47,0.11,0.11,0.11,0.11,0.89,0.06,0.07,0.08,0.39,0.48,0.29,0.57,0.08,0.43,0.5,0.03,0.6,0.53,0.06,0.21,0.98,0.15,0.1,0.22,0.21,0.23,0.39,0.36,0.39,0.36,0.0,0.37,0.24,0.0,0.0,0.13,0.37,0.05,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,0.01,1.0,0.31,0.68,0.14,0.09,1.0,1.0,1.0,0.06,0.0,0.0,0.2,0.84,0.04,0.27,0.18,0.17,0.46,0.17,0.14,0.15,0.19,0.16,0.15,0.18,0.21,0.01,0.29,0.15,0.21,0.14,0.15,0.89,0.16,0.4,0.25,0.34,0.23,1.0,0.34,0.26,0.59,0.79,0.78,0.88,0.7,0.32,0.34,0.0,0.16,0.0,0.33,0.29,0.28,0.3,0.05,0.04,0.03,0.03,0.9,0.04,0.24,0.26,0.64,0.52,0.73,0.09,0.19,0.53,0.5,0.01,0.76,0.16,0.14,0.15,0.54,0.42,0.0,0.13,0.11,0.1,0.22,0.23,0.26,0.2,0.19,0.32,0.43,0.0,0.0,0.06,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,0.04,0.35,0.1,0.87,0.06,0.06,0.33,0.5,0.3,0.51,0.06,1.0,0.29,0.47,0.17,0.51,0.55,0.42,0.59,0.34,0.33,0.33,0.26,0.2,0.53,0.24,0.32,0.04,0.31,0.44,0.49,0.25,0.45,0.48,0.47,0.44,0.46,0.34,0.56,0.44,0.6,0.61,0.4,0.49,0.51,0.51,0.45,0.52,0.5,0.02,0.27,0.01,0.1,0.16,0.23,0.24,0.03,0.04,0.06,0.06,0.84,0.06,0.16,0.15,0.37,0.41,0.36,0.43,0.09,0.57,0.0,0.08,0.64,0.42,0.1,0.62,0.06,0.22,0.19,0.31,0.3,0.29,0.31,0.39,0.44,0.41,0.52,0.63,0.53,0.01,0.02,0.13,0.64,0.56,0.76,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,0.01,0.4,0.28,0.76,0.02,0.06,0.4,0.44,0.29,0.6,0.0,0.0,0.14,0.31,0.86,0.29,0.62,0.38,0.41,0.18,0.18,0.19,0.16,0.23,0.67,0.2,0.21,0.02,0.5,0.45,0.64,0.18,0.51,0.37,0.39,0.31,0.59,0.22,0.54,0.21,0.54,0.56,0.44,0.62,0.62,0.53,0.65,0.78,0.74,0.01,0.18,0.0,0.36,0.33,0.55,0.55,0.04,0.04,0.05,0.05,0.95,0.03,0.19,0.17,0.4,0.37,0.46,0.52,0.17,0.55,0.0,0.05,0.39,0.54,0.09,0.63,0.63,0.63,0.65,0.05,0.06,0.06,0.15,0.16,0.16,0.18,0.41,0.41,0.69,0.0,0.0,0.05,0.84,0.42,0.66,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
899,0.04,0.28,0.12,0.89,0.04,0.01,0.32,0.48,0.31,0.52,0.06,1.0,0.19,0.39,0.14,0.32,0.57,0.5,0.46,0.21,0.22,0.22,0.18,0.35,0.17,0.11,0.19,0.05,0.41,0.46,0.61,0.14,0.23,0.46,0.38,0.29,0.59,0.23,0.73,0.39,0.77,0.79,0.34,0.36,0.38,0.34,0.46,0.37,0.43,0.03,0.41,0.0,0.34,0.43,0.6,0.59,0.03,0.03,0.04,0.04,0.96,0.03,0.13,0.11,0.29,0.31,0.34,0.24,0.06,0.61,0.0,0.07,0.68,0.26,0.71,0.49,0.17,0.5,0.14,0.12,0.13,0.13,0.16,0.19,0.22,0.17,0.28,0.3,0.51,0.03,0.0,0.03,0.72,0.47,0.77,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.3,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,0.02,0.42,0.09,0.89,0.05,0.07,0.34,0.35,0.22,0.49,0.03,0.79,0.45,0.57,0.48,0.71,0.54,0.22,0.68,0.45,0.42,0.42,0.22,0.29,0.55,0.28,0.28,0.01,0.11,0.26,0.34,0.33,0.21,0.56,0.77,0.34,0.38,0.47,0.33,0.29,0.27,0.31,0.42,0.78,0.78,0.69,0.86,0.5,0.61,0.01,0.15,0.0,0.04,0.14,0.13,0.18,0.01,0.03,0.03,0.03,0.89,0.04,0.13,0.14,0.44,0.51,0.21,0.76,0.05,0.43,0.5,0.01,0.88,0.7,0.05,0.55,0.63,0.07,0.09,0.17,0.17,0.18,0.27,0.31,0.33,0.29,0.29,0.32,0.26,0.0,0.0,0.1,0.78,0.64,0.79,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,0.01,0.49,0.03,0.96,0.04,0.04,0.36,0.39,0.24,0.49,0.03,1.0,0.43,0.56,0.19,0.66,0.52,0.08,0.59,0.44,0.36,0.35,0.08,0.0,0.7,0.51,0.37,0.0,0.08,0.22,0.28,0.33,0.31,0.48,0.46,0.54,0.31,0.46,0.32,0.32,0.34,0.34,0.51,0.81,0.83,0.92,0.83,0.4,0.57,0.0,0.06,0.01,0.06,0.05,0.06,0.12,0.02,0.02,0.02,0.04,0.82,0.09,0.19,0.19,0.48,0.59,0.22,0.74,0.06,0.38,0.5,0.01,0.94,0.67,0.05,0.32,0.58,0.03,0.1,0.17,0.16,0.15,0.34,0.33,0.34,0.35,0.45,0.24,0.35,0.0,0.0,0.17,0.66,0.65,0.84,0.76,0.02,0.98,0.97,0.88,0.0,0.12,0.02,0.98,0.66,0.69,0.36,0.14,0.0,0.34,0.06,0.36,0.41,0.02,0.19,0.06,0.07,0.03,0.28,0.0,0.97,1.0,0.0
902,0.02,0.4,0.06,0.94,0.04,0.02,0.67,0.65,0.59,0.41,0.0,0.0,0.32,0.53,0.23,0.62,0.51,0.23,0.47,0.39,0.37,0.36,0.26,0.16,0.06,0.34,0.39,0.02,0.22,0.24,0.27,0.5,0.32,0.46,0.22,0.77,0.25,0.63,0.43,0.67,0.41,0.44,0.43,0.65,0.68,0.8,0.68,0.28,0.43,0.01,0.13,0.0,0.13,0.24,0.25,0.28,0.03,0.04,0.04,0.04,0.93,0.0,0.17,0.13,0.32,0.48,0.19,0.51,0.06,0.52,0.5,0.05,0.59,0.43,0.06,0.67,0.42,0.14,0.17,0.25,0.25,0.28,0.33,0.35,0.39,0.35,0.56,0.3,0.37,0.0,0.0,0.08,0.74,0.48,0.51,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
903,0.01,0.39,0.02,0.96,0.05,0.02,0.53,0.69,0.66,0.35,0.0,0.0,0.39,0.64,0.32,0.54,0.38,0.21,0.52,0.45,0.41,0.39,0.37,0.18,0.52,0.29,0.78,0.02,0.34,0.11,0.2,0.6,0.31,0.61,0.16,0.57,0.2,0.53,0.3,0.73,0.34,0.33,0.4,0.66,0.72,0.75,0.77,0.56,0.73,0.0,0.1,0.0,0.53,0.61,0.56,0.48,0.12,0.13,0.1,0.08,0.9,0.03,0.14,0.12,0.43,0.45,0.43,0.49,0.05,0.47,0.5,0.12,0.0,0.49,0.11,1.0,0.67,0.1,0.14,0.41,0.42,0.49,0.54,0.56,0.66,0.59,0.72,0.58,0.47,0.0,0.0,0.09,0.61,0.47,0.42,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,0.1,0.56,0.02,0.86,0.38,0.14,0.43,0.42,0.26,0.24,0.12,1.0,0.81,0.78,0.16,0.67,0.23,0.07,0.39,0.75,0.65,0.65,0.51,0.31,0.42,0.49,0.64,0.01,0.04,0.04,0.08,0.64,0.12,0.73,0.42,0.38,0.12,0.68,0.32,0.32,0.4,0.37,0.54,0.85,0.87,0.89,0.8,0.39,0.45,0.01,0.05,0.06,0.3,0.32,0.43,0.46,0.26,0.25,0.3,0.3,0.76,0.11,0.22,0.25,0.62,0.6,0.56,0.79,0.13,0.3,0.5,0.06,0.83,0.78,0.01,0.29,0.81,0.01,0.16,0.7,0.69,0.69,0.94,0.96,1.0,0.96,0.71,0.83,0.24,0.0,0.0,0.37,0.38,0.37,0.54,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.35,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,0.03,0.49,0.02,0.97,0.05,0.02,0.34,0.54,0.26,0.14,0.0,0.0,0.52,0.84,0.18,0.47,0.19,0.13,0.13,0.5,0.41,0.39,0.64,0.27,0.39,0.35,0.44,0.01,0.09,0.13,0.22,0.4,0.32,0.81,0.6,0.25,0.34,0.48,0.49,0.34,0.42,0.47,0.54,0.81,0.83,0.88,0.69,0.66,0.69,0.0,0.08,0.01,0.09,0.16,0.24,0.29,0.02,0.04,0.05,0.05,0.91,0.04,0.17,0.17,0.53,0.65,0.35,0.61,0.08,0.62,0.0,0.06,0.62,0.55,0.32,0.35,0.81,0.13,0.46,0.36,0.33,0.31,0.57,0.54,0.59,0.55,0.37,0.8,0.67,0.0,0.0,0.1,0.16,0.4,0.34,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,0.16,0.51,0.19,0.42,0.96,0.44,0.37,0.54,0.33,0.33,0.18,1.0,0.4,0.64,0.16,0.4,0.38,0.48,0.5,0.39,0.34,0.37,0.38,0.22,0.31,0.32,0.39,0.1,0.25,0.31,0.4,0.26,0.37,0.56,0.39,0.25,0.48,0.31,0.6,0.51,0.64,0.64,0.58,0.52,0.51,0.59,0.44,0.44,0.48,0.07,0.3,0.16,0.44,0.52,0.61,0.63,0.65,0.67,0.72,0.68,0.45,0.4,0.47,0.41,0.54,0.54,0.55,0.39,0.51,0.63,0.0,0.11,0.82,0.4,0.1,0.18,0.5,0.13,0.22,0.5,0.47,0.46,0.65,0.62,0.68,0.61,0.63,0.63,0.19,0.08,0.04,0.63,0.49,0.43,0.63,0.68,0.02,0.12,0.97,0.14,0.07,0.24,0.62,0.12,0.58,0.69,0.06,0.33,0.69,0.33,0.04,0.5,1.0,0.12,0.21,0.45,0.04,0.05,0.64,1.0,0.77,0.19,1.0
907,0.01,0.26,0.17,0.77,0.31,0.1,0.2,0.48,0.25,0.43,0.02,1.0,0.46,0.7,0.27,0.67,0.42,0.15,0.31,0.56,0.54,0.57,0.39,0.7,0.29,0.38,0.47,0.01,0.14,0.2,0.25,0.8,0.3,0.7,0.29,0.97,0.15,0.86,0.34,0.59,0.38,0.38,0.39,0.7,0.75,0.88,0.52,0.75,0.73,0.0,0.18,0.02,0.76,0.76,0.74,0.68,1.0,0.88,0.77,0.65,0.66,0.2,0.18,0.13,0.29,0.5,0.21,0.33,0.11,0.69,0.0,0.02,0.8,0.26,0.16,0.5,0.25,0.05,0.09,0.46,0.45,0.45,0.63,0.6,0.66,0.59,0.48,0.56,0.72,0.0,0.0,0.55,0.41,0.56,0.54,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
