age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
39,4,286026,9,13,2,1,0,4,1,0,0,40,39,1
30,4,72887,11,9,2,3,3,1,1,3411,0,40,39,0
49,2,163229,11,9,2,11,0,4,1,0,0,56,39,0
40,2,165726,8,11,0,4,4,4,0,0,0,40,39,0
42,4,70055,1,7,2,14,0,4,1,0,0,45,39,0
35,4,184655,9,13,4,10,1,4,1,0,0,40,39,0
39,4,139906,11,9,0,8,4,4,0,0,0,81,39,0
32,2,198211,8,11,3,3,1,4,1,0,0,40,39,0
22,4,146540,1,7,4,3,1,4,1,0,0,50,39,0
53,2,132304,15,10,0,1,1,4,0,0,0,40,39,0
25,4,190916,11,9,4,1,1,4,1,0,0,40,39,0
17,3,237272,0,6,4,0,3,4,1,0,0,30,39,0
44,4,755858,11,9,2,3,0,4,1,0,0,70,39,1
52,4,127315,12,14,2,10,0,4,1,0,0,40,39,1
42,7,304302,11,9,2,14,0,0,1,0,0,40,39,0
34,4,184942,1,7,2,14,0,4,1,0,0,50,39,0
27,4,267989,15,10,2,7,0,4,1,0,0,40,39,0
37,4,188377,11,9,4,7,1,2,1,0,0,40,39,0
39,7,221059,12,14,2,10,2,3,0,7688,0,38,39,1
26,4,340787,11,9,2,10,0,4,1,0,0,40,39,0
48,4,140782,12,14,2,4,5,4,0,0,1902,38,39,1
57,4,169071,11,9,0,12,4,4,0,0,0,28,39,0
36,6,151094,8,11,5,4,1,4,1,0,0,48,39,0
27,4,122922,9,13,4,12,1,4,0,0,0,40,39,0
17,4,151141,1,7,4,6,3,4,1,0,0,15,39,0
30,4,136651,4,3,2,3,0,4,1,0,0,40,26,0
37,4,177285,8,11,2,1,5,2,0,0,0,48,39,1
31,2,128016,9,13,4,12,3,4,0,0,0,40,39,0
23,4,200318,7,12,4,1,1,4,0,0,0,20,39,0
32,4,250354,0,6,4,3,2,4,1,0,0,45,39,0
58,4,191069,11,9,2,12,0,4,1,0,0,40,39,1
31,4,27856,11,9,4,8,4,4,0,0,0,8,39,0
44,4,523484,9,13,2,4,0,2,1,0,0,40,39,1
39,1,257175,9,13,0,13,4,2,0,0,625,40,39,0
59,4,174864,11,9,2,3,0,4,1,0,1485,45,39,1
42,4,196029,9,13,2,14,0,4,1,0,0,48,39,1
45,4,200471,11,9,2,1,0,4,1,0,0,35,39,0
20,4,353195,11,9,4,3,1,4,1,0,0,35,39,0
35,4,222868,11,9,2,1,0,4,1,0,0,40,39,0
50,4,221791,7,12,2,13,0,2,1,0,0,40,39,0
56,4,197114,11,9,4,6,3,4,1,0,0,28,39,0
48,4,160220,8,11,2,12,0,4,1,0,0,40,39,1
58,6,274917,12,14,6,8,1,4,0,0,0,15,39,0
32,4,348460,8,11,2,3,0,4,1,0,0,50,39,0
23,4,112683,15,10,4,12,3,4,0,0,0,12,39,0
48,4,345831,11,9,0,7,1,4,1,0,0,40,39,0
33,4,105370,11,9,0,11,1,4,1,0,0,70,39,0
48,4,345006,9,13,4,10,1,4,0,0,0,45,26,0
55,4,195329,11,9,6,8,1,4,0,2202,0,35,22,0
40,2,108765,8,11,4,4,4,0,0,0,0,40,39,0
50,4,138022,15,10,2,10,0,4,1,0,0,40,39,0
52,6,175029,0,6,2,3,0,4,1,0,0,35,39,0
19,4,189574,11,9,4,8,1,4,0,0,0,30,39,0
55,6,141409,0,6,2,12,0,4,1,7688,0,50,39,1
36,6,186035,14,15,2,12,0,4,1,0,0,30,39,1
39,4,165235,9,13,5,10,4,1,0,0,0,40,30,1
22,4,105043,15,10,4,1,4,4,0,0,0,40,39,0
44,4,230684,9,13,2,4,0,4,1,7688,0,50,39,1
34,4,345705,11,9,0,3,1,4,1,0,1408,38,39,0
33,4,248584,15,10,2,8,0,4,1,0,0,50,39,0
55,4,436861,12,14,0,10,1,4,0,14084,0,40,39,1
35,4,200153,12,14,2,4,0,4,1,0,0,45,39,1
50,4,398625,1,7,6,7,1,4,0,0,0,40,39,0
43,4,114043,15,10,0,1,4,2,0,0,0,40,39,0
29,4,169544,8,11,4,13,1,4,1,0,0,40,39,0
56,4,343849,15,10,2,14,0,2,1,0,0,40,39,0
33,4,162572,9,13,2,10,0,4,1,99999,0,40,39,1
24,4,291578,11,9,2,12,0,4,1,0,0,50,39,0
46,4,136162,8,11,0,12,4,4,0,0,0,40,39,0
60,5,376133,11,9,2,1,5,4,0,15024,0,15,39,1
48,5,302612,12,14,2,8,0,4,1,0,0,40,39,0
65,2,240166,1,7,2,14,0,4,1,0,0,35,39,0
29,4,193152,11,9,4,6,1,4,1,0,1408,40,39,0
42,4,248094,11,9,2,14,0,4,1,0,1740,43,39,0
44,4,119281,14,15,2,10,0,4,1,0,0,50,39,1
73,6,300404,15,10,2,12,0,4,1,0,0,6,39,1
21,4,82847,15,10,4,13,1,4,0,0,0,50,39,0
32,5,161153,11,9,2,5,0,4,1,0,1902,55,39,1
43,1,287008,12,14,2,11,0,4,1,0,0,35,39,1
21,4,654141,11,9,4,3,1,2,1,0,0,32,39,0
30,4,252646,15,10,5,14,1,4,1,0,0,20,39,0
54,4,171924,9,13,2,13,0,4,1,0,0,48,39,0
19,4,219742,15,10,4,8,3,4,0,0,0,15,39,0
55,7,153788,15,10,2,1,5,4,0,0,0,37,39,0
20,4,60639,15,10,4,12,3,4,0,0,0,28,39,0
53,4,96062,9,13,2,4,0,4,1,0,0,40,12,0
51,4,165614,12,14,4,10,1,4,1,0,0,55,39,1
33,4,159888,11,9,2,14,0,4,1,0,0,40,39,0
62,4,110586,15,10,6,9,4,4,0,0,0,40,39,0
24,6,143062,11,9,4,8,3,4,1,0,0,30,39,0
17,5,413557,6,5,4,12,3,4,0,0,0,40,39,0
26,4,137658,15,10,4,1,1,4,0,0,0,45,39,0
36,4,398931,11,9,0,3,1,4,1,0,0,40,39,0
32,4,311764,0,6,2,4,5,4,0,0,0,35,39,0
58,4,98725,10,16,2,10,0,4,1,0,0,50,39,1
38,4,140854,9,13,2,13,0,4,1,0,0,40,39,1
72,4,97304,11,9,3,7,4,4,1,2346,0,40,0,0
26,1,352768,11,9,0,1,3,4,0,0,0,40,39,0
45,0,27184,11,9,6,0,4,4,0,0,0,38,39,0
72,0,237229,8,11,6,0,1,4,0,0,0,30,39,0
60,4,142494,15,10,2,4,0,4,1,15024,0,40,39,1
27,4,210313,11,9,2,12,0,4,1,0,0,50,13,0
38,4,194538,8,11,2,7,0,4,1,0,0,48,39,1
37,5,26698,15,10,2,12,0,4,1,0,1485,44,39,1
28,4,211032,15,10,4,1,3,4,1,0,0,40,39,0
38,5,107909,9,13,2,12,0,4,1,0,0,40,39,1
29,4,136077,11,9,2,12,0,4,1,0,0,60,39,1
19,4,184737,11,9,4,8,3,4,0,0,1721,40,39,0
28,4,214689,9,13,4,6,2,4,1,0,0,25,39,0
70,0,147558,9,13,0,0,1,4,0,0,0,7,39,0
40,6,93793,11,9,2,3,0,4,1,0,0,50,39,1
26,4,247025,8,11,0,3,3,4,1,0,0,40,39,0
43,4,284403,7,12,2,12,0,2,1,0,0,60,39,0
29,4,221977,15,10,2,1,5,4,0,0,0,40,39,1
25,1,339956,15,10,2,11,0,2,1,0,0,40,39,0
29,4,161097,11,9,2,7,0,2,1,0,0,40,39,1
60,4,223696,3,2,0,3,1,3,1,0,0,38,6,0
31,4,234500,9,13,2,1,5,4,0,0,0,40,39,0
51,2,97005,5,4,2,14,0,4,1,0,0,40,39,0
18,4,242615,15,10,4,1,3,4,0,0,0,15,39,0
36,4,174938,9,13,0,13,4,4,1,0,0,20,39,0
35,4,160120,9,13,2,1,0,1,1,0,0,40,30,1
48,4,193775,9,13,0,1,3,4,1,0,0,38,39,1
78,6,59583,5,4,2,5,0,4,1,0,0,25,39,0
72,4,157913,9,13,2,11,0,4,1,0,0,17,39,0
24,4,308205,15,10,4,4,3,4,1,0,0,40,39,0
58,0,158506,1,7,2,0,0,4,1,0,0,16,39,0
36,4,201769,1,7,4,11,1,2,1,13550,0,40,39,1
48,4,330470,15,10,2,6,0,4,1,0,0,30,39,0
28,4,184078,11,9,0,1,1,4,0,0,0,40,39,0
26,4,123384,12,14,4,8,3,4,0,0,0,40,39,0
29,4,330132,9,13,4,12,1,4,0,0,0,60,39,0
47,4,274720,4,3,2,8,0,2,1,0,0,40,23,0
50,4,129673,9,13,0,4,1,4,0,0,0,50,39,1
35,1,205584,4,3,4,3,1,4,1,0,0,40,26,0
17,4,327127,1,7,4,14,3,4,1,0,0,20,39,0
41,4,225892,15,10,2,3,0,4,1,0,0,48,39,1
37,4,224886,11,9,2,14,0,4,1,0,0,42,39,0
35,2,27763,11,9,2,8,0,0,1,0,0,40,39,0
56,4,73684,5,4,2,3,0,4,1,0,0,40,32,0
23,4,107452,15,10,2,14,0,4,1,0,0,40,39,0
33,4,23871,7,12,0,10,4,4,0,0,0,32,39,0
79,5,309272,11,9,2,4,0,4,1,0,0,40,39,1
28,4,469864,9,13,4,10,1,2,1,0,0,40,39,0
55,4,286230,1,7,0,12,3,4,0,0,0,20,39,0
59,7,186308,12,14,2,10,0,4,1,0,0,50,39,0
22,4,113062,9,13,4,10,3,4,0,0,0,40,39,0
19,4,86150,1,7,4,12,3,1,0,0,0,19,30,0
41,4,262038,4,3,3,5,1,4,1,0,0,35,26,0
32,4,279231,8,11,2,1,0,4,1,0,0,40,22,0
67,0,188903,5,4,2,0,0,4,1,2414,0,40,39,0
45,4,183786,11,9,0,8,4,4,0,0,0,35,39,0
61,4,339358,4,3,2,5,2,4,0,0,0,45,26,0
34,4,287737,9,13,4,12,1,4,0,0,0,40,39,0
43,6,99203,8,11,2,3,0,4,1,0,0,40,39,0
38,4,297449,9,13,2,1,0,4,1,7298,0,50,39,1
35,4,113481,10,16,2,10,0,4,1,0,0,60,39,0
65,4,204042,11,9,0,11,1,4,1,0,0,20,39,0
24,4,43387,9,13,2,4,0,4,1,0,0,55,9,1
37,4,99233,11,9,2,1,0,4,1,0,0,40,39,0
34,6,313729,15,10,2,5,0,4,1,0,0,50,39,0
42,4,99679,11,9,2,14,0,4,1,0,0,60,39,1
18,4,169745,5,4,4,8,3,4,0,0,0,40,39,0
43,1,19914,15,10,6,4,4,0,0,0,0,15,39,0
31,4,113543,15,10,2,8,0,4,1,0,0,40,39,1
19,4,224241,15,10,4,12,3,4,0,0,0,20,39,0
40,5,137367,15,10,2,4,0,1,1,0,0,50,3,0
32,4,263908,9,13,2,10,0,4,1,0,0,40,39,0
47,4,280798,15,10,2,4,0,4,1,0,0,40,39,1
32,2,203849,15,10,2,14,0,4,1,0,0,40,39,0
46,5,62546,10,16,5,10,1,4,1,0,0,35,39,0
40,4,197344,9,13,2,4,0,4,1,0,0,65,39,1
36,4,93225,9,13,4,3,1,4,1,0,0,35,39,0
33,4,187560,8,11,2,12,0,4,1,0,0,36,39,0
23,7,61743,4,3,4,14,1,4,1,0,0,35,39,0
21,4,186648,0,6,5,7,3,4,1,0,0,40,39,0
40,4,173321,11,9,2,8,5,2,0,0,0,32,39,0
53,7,246820,10,16,2,10,0,4,1,0,0,50,39,1
20,0,424034,15,10,4,0,3,4,1,0,0,15,39,0
53,6,291755,15,10,2,14,0,4,1,0,0,72,39,0
58,4,104945,6,5,2,6,0,2,1,0,0,60,39,0
51,4,85423,11,9,2,12,0,4,1,0,0,55,39,1
31,4,214235,11,9,2,8,0,4,1,0,0,65,39,0
35,6,278632,11,9,2,3,0,4,1,0,0,40,39,0
23,0,27415,1,7,4,0,3,0,1,0,0,40,39,0
31,2,143392,15,10,0,1,1,4,0,0,0,35,39,0
21,4,277408,15,10,4,8,4,4,0,0,0,35,39,0
39,6,336793,12,14,2,3,0,4,1,0,0,55,39,1
36,4,184112,14,15,2,10,5,4,0,15024,0,45,39,1
51,4,74660,0,6,2,3,0,4,1,0,0,40,39,1
18,4,395026,1,7,4,8,3,4,1,0,0,12,39,0
32,4,171215,15,10,0,1,1,4,1,0,0,48,39,0
56,4,121362,9,13,0,8,1,4,0,0,0,32,39,0
35,4,409200,7,12,4,11,1,4,1,0,0,40,39,0
63,4,268965,2,8,6,12,4,4,0,0,0,40,39,0
61,4,136262,11,9,2,4,0,4,1,0,0,50,39,1
23,4,141323,15,10,4,8,3,4,1,0,0,40,39,0
52,2,108083,12,14,2,10,0,4,1,0,0,50,39,1
19,4,82210,11,9,4,12,1,4,1,0,0,50,39,0
33,7,400943,12,14,2,10,0,4,1,0,0,50,39,1
35,4,308489,9,13,2,12,0,2,1,0,0,50,39,0
35,4,187053,11,9,0,14,1,4,0,0,0,60,39,1
38,4,75826,14,15,2,10,5,4,0,0,0,40,39,0
23,4,413345,9,13,4,1,1,4,0,0,0,60,39,0
22,4,356567,8,11,0,13,1,4,1,0,0,60,39,0
20,4,223811,11,9,4,6,1,4,1,0,0,40,39,0
19,4,159313,11,9,4,6,1,4,1,0,0,40,39,0
47,4,250170,11,9,2,7,0,2,1,0,0,40,39,1
59,4,135617,1,7,2,3,0,4,1,0,0,40,39,0
38,4,187346,11,9,4,12,3,4,0,0,0,40,39,0
36,4,108103,11,9,2,8,0,4,1,0,0,50,39,0
27,4,255476,4,3,4,8,2,4,1,0,0,40,26,0
24,4,68577,8,11,2,14,0,4,1,0,0,40,39,0
35,4,155961,11,9,4,8,3,2,0,0,0,35,23,0
22,7,264102,15,10,4,8,2,2,1,0,0,39,14,0
37,4,167777,11,9,2,14,0,4,1,0,0,52,39,0
36,4,225399,11,9,2,3,0,4,1,7298,0,40,39,1
28,4,199998,11,9,5,8,1,4,0,0,0,25,39,0
55,4,199856,11,9,2,12,5,4,0,0,0,50,39,0
29,0,189765,4,3,2,0,5,4,0,0,0,40,39,0
32,4,193042,9,13,2,12,0,4,1,0,0,44,39,0
66,0,222810,15,10,0,0,2,4,0,0,0,35,39,0
47,2,162595,15,10,3,3,2,4,1,0,0,45,39,0
23,4,208826,9,13,4,8,1,4,0,0,0,40,39,0
50,2,120190,12,14,0,10,1,4,0,0,0,45,39,0
40,6,27242,11,9,2,5,0,4,1,0,0,84,39,0
51,4,348099,11,9,4,7,1,4,0,0,1590,40,39,0
34,4,185041,11,9,4,10,1,4,0,0,1669,45,39,0
28,4,309196,9,13,4,11,1,4,0,0,0,40,39,0
52,7,254285,10,16,2,10,0,4,1,0,1887,70,11,1
39,5,336226,11,9,2,4,0,4,1,3103,0,60,39,1
43,4,240698,9,13,2,1,0,4,1,0,0,40,39,1
36,4,411797,9,13,4,10,3,4,0,0,0,35,39,1
25,4,178843,9,13,4,10,3,4,0,0,0,15,39,0
42,4,136177,15,10,0,1,4,4,0,0,0,38,39,0
35,4,243409,15,10,2,14,0,4,1,0,0,40,11,0
43,4,258049,12,14,2,4,0,4,1,7688,0,53,39,1
34,4,164748,11,9,2,3,0,4,1,0,0,40,39,0
50,7,24185,9,13,2,4,0,4,1,0,0,38,39,1
30,4,167476,15,10,2,14,0,4,1,0,0,60,39,0
44,4,106900,12,14,2,10,0,4,1,0,0,44,39,1
52,4,53497,8,11,2,3,0,4,1,0,0,40,39,0
35,4,335704,7,12,2,12,0,4,1,0,0,60,39,0
36,4,211022,8,11,0,10,1,4,1,0,0,40,39,1
30,4,163003,9,13,4,4,3,1,0,0,0,52,36,0
36,5,77146,9,13,2,12,0,4,1,15024,0,45,39,1
39,4,67433,9,13,4,4,1,4,0,0,0,40,39,0
25,4,458549,3,2,2,5,0,4,1,0,0,96,26,0
26,4,190469,9,13,4,13,1,4,1,0,0,40,39,0
20,4,195411,11,9,4,12,3,2,0,0,0,20,39,0
20,4,216889,15,10,4,11,3,4,1,0,0,40,39,0
70,0,336007,4,3,2,0,0,4,1,0,0,20,39,0
26,4,167350,11,9,4,14,3,4,1,0,0,50,39,0
24,4,241857,15,10,4,1,1,2,0,0,0,35,39,0
48,4,125892,9,13,2,13,0,4,1,0,0,40,39,1
62,4,272209,11,9,0,9,4,2,0,0,0,99,39,0
48,4,175221,11,9,2,7,0,4,1,0,0,40,39,0
52,4,180195,9,13,2,12,0,4,1,0,0,40,39,1
25,4,38090,9,13,4,12,1,4,1,0,0,44,39,0
58,4,310085,4,3,2,7,0,4,1,0,0,40,39,0
40,1,118686,9,13,4,10,1,4,0,0,0,45,39,0
29,0,112963,15,10,2,0,5,4,0,0,0,40,39,0
45,5,120131,5,4,2,4,0,4,1,0,0,52,0,0
19,4,43937,15,10,4,8,2,4,0,0,0,20,39,0
37,4,210438,1,7,4,6,1,2,1,0,0,40,39,0
23,4,176724,1,7,2,7,0,4,1,0,0,40,33,0
31,6,113364,11,9,0,3,1,4,1,0,0,60,39,0
64,6,73986,5,4,2,3,0,4,1,0,0,20,39,0
28,2,197932,15,10,4,1,3,4,0,0,0,16,39,0
32,4,193285,11,9,4,3,3,4,1,0,0,40,39,0
49,2,223342,15,10,0,1,1,4,0,0,0,44,39,0
35,4,49749,15,10,0,1,1,4,0,0,0,40,39,1
19,0,211553,15,10,4,0,3,4,0,0,0,35,39,0
45,4,201865,10,16,2,4,0,4,1,0,0,45,39,1
39,4,322143,2,8,2,14,0,4,1,15024,0,70,39,1
55,4,158702,15,10,4,1,1,2,0,0,2339,45,0,0
46,6,275625,9,13,0,8,4,1,0,0,0,60,35,1
19,4,206599,15,10,4,1,3,4,0,0,0,16,39,0
29,4,89813,11,9,2,7,5,4,0,0,0,40,34,0
25,7,156848,11,9,2,11,3,4,1,0,0,35,39,0
37,4,162494,9,13,4,1,1,4,0,0,0,40,39,0
30,4,205407,11,9,4,1,4,4,1,0,0,40,39,0
28,4,375313,11,9,2,7,0,1,1,0,0,40,30,0
36,1,930948,15,10,5,1,4,2,0,6497,0,56,39,0
32,4,127895,15,10,4,4,4,2,0,0,0,35,39,0
34,4,248754,1,7,4,7,1,4,1,0,0,40,39,0
34,4,188096,11,9,4,1,1,4,0,0,0,36,39,0
20,4,216811,15,10,4,12,3,4,0,0,0,40,39,0
27,5,113870,12,14,4,14,3,4,1,0,0,40,39,0
36,1,343052,11,9,2,1,5,4,0,0,0,40,39,0
35,4,280966,15,10,2,12,0,4,1,0,0,40,39,0
37,4,42044,11,9,0,4,1,4,1,0,0,35,39,0
32,4,309513,11,9,2,3,0,4,1,0,0,50,39,0
32,4,163604,12,14,4,10,1,4,0,0,0,20,39,0
52,4,224198,11,9,0,12,1,4,0,0,0,48,39,0
50,4,338283,15,10,2,3,0,4,1,0,0,40,39,1
23,4,242375,11,9,4,8,1,4,0,0,0,30,39,0
25,4,81286,11,9,2,3,0,4,1,0,0,45,39,0
21,4,243368,13,1,4,5,1,4,1,0,0,50,26,0
31,4,217803,11,9,0,12,1,4,0,0,0,32,39,0
31,6,323020,15,10,2,8,5,4,0,0,0,30,39,0
41,4,34278,8,11,5,8,1,4,1,0,0,40,39,0
47,4,184579,15,10,2,13,0,4,1,0,0,60,39,0
20,0,210781,15,10,4,0,3,4,0,0,0,10,39,0
20,4,142673,15,10,4,1,1,4,0,0,0,45,39,0
29,4,131714,0,6,0,7,1,2,0,0,0,25,39,0
51,2,74784,15,10,6,1,1,4,0,0,0,40,39,0
30,2,181372,9,13,2,10,5,4,0,0,0,33,39,1
23,0,62507,15,10,4,0,1,4,0,0,0,12,39,0
48,4,155664,9,13,2,1,0,4,1,0,0,35,39,1
39,4,174924,11,9,5,4,1,4,1,14344,0,40,39,1
62,4,113440,9,13,2,12,0,4,1,0,0,35,39,0
22,4,147227,9,13,4,8,1,4,1,0,0,30,39,0
46,1,207022,9,13,2,4,0,4,1,7688,0,40,39,1
51,2,123011,12,14,2,10,0,4,1,0,1977,35,39,1
20,4,184678,11,9,4,12,1,4,0,0,0,32,39,0
40,5,182437,7,12,2,12,0,4,1,15024,0,50,39,1
31,4,98639,9,13,4,13,1,4,1,0,0,40,39,0
30,4,174201,15,10,4,3,3,4,1,0,0,40,39,0
52,4,123780,11,9,2,1,5,4,0,0,0,38,39,0
20,4,374116,11,9,4,10,2,4,0,0,0,40,39,0
37,2,212005,8,11,2,4,0,4,1,0,0,40,39,1
65,4,123965,9,13,6,8,1,4,0,0,0,40,39,0
40,4,242619,9,13,4,10,1,4,1,4650,0,40,39,0
60,2,138502,9,13,2,11,0,4,1,7298,0,48,39,1
27,4,113635,11,9,4,3,1,4,1,0,0,35,21,0
62,4,664366,9,13,2,12,0,4,1,0,0,60,39,1
53,4,218311,11,9,0,12,1,4,0,0,0,35,39,0
38,4,278557,9,13,2,12,0,4,1,0,0,50,39,1
49,4,314773,8,11,2,10,0,4,1,0,0,40,39,0
21,4,194861,11,9,4,7,3,4,1,0,0,40,39,0
18,4,400616,15,10,4,1,3,4,1,0,0,40,39,0
25,4,208117,9,13,4,10,2,4,1,0,0,40,39,0
36,4,184498,1,7,2,3,0,4,1,0,0,40,39,0
52,4,117674,11,9,2,4,0,4,1,0,0,55,39,1
19,4,162621,15,10,4,13,3,4,1,0,0,14,39,0
23,4,368739,9,13,4,1,1,4,0,0,0,40,39,0
63,6,196994,9,13,2,12,0,4,1,0,0,15,39,0
63,6,420629,8,11,2,8,0,4,1,0,0,45,39,0
62,5,245491,9,13,0,12,1,4,1,99999,0,40,39,1
51,6,276456,7,12,2,12,0,4,1,3103,0,30,39,1
76,2,169133,15,10,6,1,1,4,0,0,0,30,39,0
50,4,99307,11,9,2,3,0,4,1,5013,0,45,39,0
45,5,120131,11,9,2,3,0,4,1,0,0,50,39,1
44,5,456236,15,10,0,12,3,4,1,0,0,45,39,1
51,4,107123,5,4,2,14,0,2,1,0,0,40,39,0
42,2,125461,9,13,4,4,3,4,1,4650,0,35,39,0
43,2,36924,12,14,2,10,0,4,1,0,0,40,39,1
53,4,167065,1,7,2,7,0,4,1,0,0,40,39,0
29,4,53642,8,11,2,1,0,4,1,0,0,40,39,0
41,4,154668,15,10,2,10,0,4,1,0,0,40,39,0
44,1,102238,11,9,0,3,4,4,1,0,0,40,39,0
35,4,54595,0,6,6,8,1,2,0,0,1980,40,39,0
27,4,152951,11,9,2,3,0,4,1,0,0,40,39,0
35,4,257042,15,10,2,10,0,4,1,0,0,50,39,0
60,4,74243,8,11,6,3,1,4,0,0,0,30,39,0
49,4,149049,15,10,0,4,1,4,1,14344,0,45,39,1
33,4,117186,9,13,2,4,0,4,1,0,0,45,39,0
35,4,178322,9,13,2,12,0,4,1,0,0,40,39,1
31,7,286911,15,10,2,1,0,4,1,0,0,38,39,0
54,4,203635,11,9,2,1,0,4,1,7298,0,60,39,1
57,6,177271,10,16,2,10,0,4,1,0,0,35,39,0
30,4,149427,6,5,4,3,3,4,1,0,0,45,39,0
45,4,101656,0,6,4,7,1,1,1,0,0,40,40,0
41,4,274363,15,10,2,7,0,4,1,7298,0,42,39,1
25,4,241025,9,13,4,8,3,4,1,0,0,18,39,0
51,5,338836,15,10,2,4,0,4,1,0,0,40,39,1
42,4,210534,4,3,5,1,2,4,1,0,0,40,8,0
28,4,95725,8,11,4,6,1,4,1,0,0,45,39,0
47,0,178013,0,6,2,0,5,4,0,0,0,20,5,0
53,1,167410,9,13,0,13,1,0,1,0,0,40,39,0
31,4,158162,9,13,4,4,1,4,0,13550,0,50,39,1
46,4,241935,1,7,2,8,0,2,1,7688,0,40,39,1
25,1,406955,11,9,4,1,2,4,0,0,0,40,39,0
47,4,341762,11,9,2,7,0,4,1,0,0,40,39,0
26,4,239303,9,13,2,10,0,4,1,0,0,50,0,0
30,4,38848,11,9,2,14,0,4,1,0,0,40,39,0
48,4,54744,11,9,2,3,0,4,1,0,0,40,39,0
22,4,332194,15,10,4,8,3,2,1,0,0,40,39,0
32,6,154950,15,10,2,3,0,4,1,0,0,30,39,0
33,6,196342,10,16,4,10,1,4,1,0,0,45,39,1
31,4,201292,11,9,2,8,0,4,1,0,0,40,39,0
43,4,339767,15,10,2,8,5,4,0,0,0,20,9,1
26,4,250066,8,11,4,8,1,4,0,0,0,40,39,0
34,4,318886,11,9,2,5,0,2,1,0,0,40,39,0
50,2,124076,9,13,2,10,5,4,0,0,0,40,39,1
30,7,242122,11,9,5,1,4,2,0,0,0,40,39,0
17,4,34019,1,7,4,8,3,4,1,0,0,20,39,0
35,2,230754,12,14,4,10,3,2,0,0,0,40,39,0
29,4,213842,15,10,2,3,0,4,1,0,0,40,39,0
27,1,196386,7,12,2,1,0,4,1,4064,0,40,8,0
32,6,62165,9,13,2,4,0,2,1,0,0,40,0,0
34,4,134737,9,13,4,12,3,4,1,0,0,40,39,1
32,4,515629,11,9,5,6,1,4,0,0,0,40,39,0
47,1,119199,15,10,0,1,4,4,0,0,0,40,39,0
40,4,90222,15,10,4,12,1,4,0,0,0,40,39,0
26,4,28443,8,11,4,8,1,4,0,0,0,40,39,0
30,4,159442,11,9,4,8,1,4,0,0,0,40,21,0
54,4,315804,11,9,0,3,1,4,1,0,0,40,39,0
53,4,135840,9,13,2,10,0,4,1,0,0,55,39,1
38,4,81232,9,13,2,4,0,4,1,0,0,40,0,1
43,4,118001,5,4,5,5,1,2,1,0,0,40,39,0
25,4,207875,15,10,4,5,3,4,1,0,0,20,39,0
39,4,164898,11,9,2,3,0,4,1,0,0,40,39,0
57,2,170066,11,9,2,14,0,4,1,0,0,25,39,1
47,4,111994,11,9,2,8,0,4,1,0,0,34,39,0
45,4,166636,11,9,0,8,2,2,0,0,0,35,39,0
24,7,61737,9,13,4,10,1,4,1,0,0,40,39,0
32,6,241885,0,6,0,3,1,4,1,0,0,40,39,0
25,4,234190,15,10,4,12,1,4,1,0,0,35,39,0
57,4,230899,4,3,5,7,1,4,0,0,0,40,39,0
28,4,114158,9,13,2,10,5,4,0,0,1977,24,39,1
28,4,222442,11,9,2,12,0,4,1,0,0,51,5,0
27,4,157612,9,13,4,10,1,4,0,0,0,55,39,0
28,4,199903,9,13,4,1,1,4,0,0,0,20,39,0
74,0,292627,3,2,2,0,0,2,1,0,0,40,39,0
44,6,156687,11,9,2,5,0,1,1,0,0,42,24,0
27,4,369522,11,9,4,7,3,4,1,0,0,45,39,0
61,4,226297,9,13,2,4,0,4,1,0,0,40,39,0
25,4,356017,1,7,4,8,1,4,1,0,0,99,39,0
28,4,189257,6,5,4,6,3,2,0,0,0,24,39,0
20,4,157541,15,10,4,3,3,4,1,0,0,40,39,0
33,4,69251,8,11,4,12,3,1,1,0,0,40,30,0
38,7,272944,11,9,0,8,1,4,1,0,0,40,39,0
31,4,113667,11,9,4,12,4,2,0,0,0,25,39,0
40,4,222011,12,14,4,10,1,4,0,0,0,45,39,1
43,4,191196,15,10,2,4,0,4,1,0,0,55,39,1
38,4,169104,12,14,2,4,0,4,1,0,0,60,39,1
19,4,146679,15,10,4,4,3,2,1,0,0,30,39,0
56,4,226985,7,12,2,8,0,4,1,0,0,50,39,0
38,4,153066,12,14,0,4,1,4,1,0,0,45,39,1
30,0,159303,9,13,2,0,5,4,0,0,0,4,39,0
22,4,200109,11,9,2,9,5,4,0,4508,0,40,39,0
18,7,109445,11,9,4,8,3,4,1,0,0,25,39,0
68,4,99491,15,10,6,8,1,4,0,0,0,20,39,0
35,4,172571,8,11,0,14,1,4,1,0,0,50,39,0
42,4,143582,5,4,2,8,2,1,0,0,0,48,0,0
32,4,207113,0,6,0,3,4,4,1,0,0,40,39,0
43,1,192712,15,10,2,10,5,4,0,0,0,40,39,1
30,4,154297,0,6,4,7,4,2,0,0,0,40,39,0
62,4,238913,15,10,2,13,0,4,1,2829,0,24,39,0
38,4,110402,8,11,2,7,0,4,1,0,0,40,39,0
27,4,207213,11,9,4,6,3,4,1,0,0,40,39,0
28,4,606111,10,16,4,10,1,4,0,0,0,60,11,1
26,4,34112,8,11,4,8,1,4,1,0,0,40,39,0
21,4,119156,15,10,4,7,3,4,1,0,0,20,39,0
19,4,249787,11,9,4,8,2,2,1,0,0,40,39,0
